word: pique	start: 1736663315.657898	end: 1736663316.347505
word: krays	start: 1736663607.390722	end: 1736663608.118637
word: tilts	start: 1736663607.998779	end: 1736663608.375253
word: ureal	start: 1736663607.901016	end: 1736663608.595931
word: wield	start: 1736663607.916067	end: 1736663608.59652
word: unfix	start: 1736663608.118727	end: 1736663608.860729
word: honor	start: 1736663608.596026	end: 1736663608.998472
word: sonly	start: 1736663608.37535	end: 1736663609.096845
word: clipe	start: 1736663608.596583	end: 1736663609.288163
word: leeze	start: 1736663609.096936	end: 1736663609.350507
word: copay	start: 1736663608.860829	end: 1736663609.597232
word: flock	start: 1736663608.998564	end: 1736663609.703149
word: zitis	start: 1736663609.350613	end: 1736663609.73678
word: sward	start: 1736663609.288253	end: 1736663610.002872
word: boric	start: 1736663609.597328	end: 1736663610.319244
word: chaos	start: 1736663609.703241	end: 1736663610.413307
word: boked	start: 1736663609.73687	end: 1736663610.421521
word: prase	start: 1736663610.002967	end: 1736663610.697863
word: slogs	start: 1736663610.421603	end: 1736663610.814356
word: dowel	start: 1736663610.319345	end: 1736663611.053649
word: draff	start: 1736663610.697954	end: 1736663611.100408
word: moils	start: 1736663610.413415	end: 1736663611.10974
word: radii	start: 1736663610.814462	end: 1736663611.219476
word: mitts	start: 1736663611.100509	end: 1736663611.499667
word: boose	start: 1736663611.219567	end: 1736663611.605032
word: whear	start: 1736663611.053742	end: 1736663611.772407
word: puces	start: 1736663611.109817	end: 1736663611.80443
word: klick	start: 1736663611.605122	end: 1736663611.987688
word: meads	start: 1736663611.499759	end: 1736663612.208658
word: dauts	start: 1736663611.804528	end: 1736663612.502468
word: coder	start: 1736663611.772533	end: 1736663612.503802
word: penie	start: 1736663612.208756	end: 1736663612.611195
word: glazy	start: 1736663611.987779	end: 1736663612.701815
word: fatwa	start: 1736663612.701907	end: 1736663613.09573
word: avers	start: 1736663612.502559	end: 1736663613.210632
word: naric	start: 1736663612.503868	end: 1736663613.245874
word: stick	start: 1736663612.611309	end: 1736663613.33629
word: draps	start: 1736663613.095842	end: 1736663613.796375
word: aroid	start: 1736663613.210723	end: 1736663613.931839
word: trade	start: 1736663613.245964	end: 1736663613.96973
word: muist	start: 1736663613.336384	end: 1736663614.036826
word: sarks	start: 1736663613.796483	end: 1736663614.195811
word: rover	start: 1736663613.931931	end: 1736663614.313429
word: odium	start: 1736663613.969822	end: 1736663614.704535
word: stade	start: 1736663614.036915	end: 1736663614.748607
word: lifes	start: 1736663614.195922	end: 1736663614.896269
word: fauts	start: 1736663614.31352	end: 1736663615.014029
word: ether	start: 1736663614.704629	end: 1736663615.118606
word: farad	start: 1736663614.748697	end: 1736663615.143633
word: tutor	start: 1736663615.118695	end: 1736663615.505713
word: fasci	start: 1736663614.896364	end: 1736663615.591822
word: quops	start: 1736663615.014136	end: 1736663615.703412
word: heapy	start: 1736663615.143742	end: 1736663615.840729
word: leare	start: 1736663615.703503	end: 1736663616.102742
word: lodes	start: 1736663615.50581	end: 1736663616.238076
word: rafts	start: 1736663615.591952	end: 1736663616.307391
word: casky	start: 1736663615.840818	end: 1736663616.54872
word: ratio	start: 1736663616.102831	end: 1736663616.81907
word: liger	start: 1736663616.238166	end: 1736663616.970871
word: wadts	start: 1736663616.307482	end: 1736663616.986899
word: laika	start: 1736663616.819162	end: 1736663617.229856
word: vakil	start: 1736663616.548811	end: 1736663617.231121
word: daals	start: 1736663617.229965	end: 1736663617.62489
word: rests	start: 1736663617.231188	end: 1736663617.632648
word: hauns	start: 1736663616.986989	end: 1736663617.687338
word: coins	start: 1736663616.970962	end: 1736663617.694257
word: velds	start: 1736663617.625049	end: 1736663618.310144
word: cokes	start: 1736663617.632731	end: 1736663618.32593
word: malts	start: 1736663617.687429	end: 1736663618.398085
word: drusy	start: 1736663617.694373	end: 1736663618.42659
word: sides	start: 1736663618.310263	end: 1736663618.703818
word: oases	start: 1736663618.326012	end: 1736663618.735393
word: quill	start: 1736663618.426682	end: 1736663618.836799
word: shunt	start: 1736663618.398178	end: 1736663619.110289
word: ewhow	start: 1736663618.735482	end: 1736663619.140185
word: crusy	start: 1736663618.703907	end: 1736663619.40138
word: palms	start: 1736663618.83689	end: 1736663619.5811
word: washy	start: 1736663619.110402	end: 1736663619.799068
word: rival	start: 1736663619.140325	end: 1736663619.846914
word: almes	start: 1736663619.40147	end: 1736663620.129609
word: troll	start: 1736663619.847011	end: 1736663620.242093
word: capot	start: 1736663619.581192	end: 1736663620.314778
word: roids	start: 1736663619.799158	end: 1736663620.512938
word: dixie	start: 1736663620.314868	end: 1736663620.721381
word: berms	start: 1736663620.129716	end: 1736663620.819227
word: zabra	start: 1736663620.51303	end: 1736663620.896932
word: burse	start: 1736663620.242182	end: 1736663620.94619
word: gesso	start: 1736663620.946301	end: 1736663621.352925
word: swank	start: 1736663620.721477	end: 1736663621.454059
word: daker	start: 1736663620.819325	end: 1736663621.527039
word: nowts	start: 1736663620.897024	end: 1736663621.601112
word: stage	start: 1736663621.353016	end: 1736663622.076934
word: yourt	start: 1736663621.454162	end: 1736663622.161677
word: crout	start: 1736663621.52713	end: 1736663622.21979
word: motus	start: 1736663621.601204	end: 1736663622.29456
word: gobbo	start: 1736663622.077042	end: 1736663622.307691
word: abore	start: 1736663622.161784	end: 1736663622.909041
word: kaing	start: 1736663622.21988	end: 1736663622.929319
word: celom	start: 1736663622.294652	end: 1736663622.988386
word: devil	start: 1736663622.307841	end: 1736663623.02186
word: shews	start: 1736663622.929425	end: 1736663623.322405
word: weave	start: 1736663622.988486	end: 1736663623.375583
word: fluky	start: 1736663622.909133	end: 1736663623.639933
word: oflag	start: 1736663623.021953	end: 1736663623.734749
word: furls	start: 1736663623.322495	end: 1736663624.017427
word: whort	start: 1736663623.375675	end: 1736663624.054066
word: heard	start: 1736663623.640025	end: 1736663624.370985
word: skear	start: 1736663623.734839	end: 1736663624.459261
word: oidia	start: 1736663624.054158	end: 1736663624.462518
word: hardy	start: 1736663624.017518	end: 1736663624.724476
word: accoy	start: 1736663624.371075	end: 1736663624.784145
word: subah	start: 1736663624.462587	end: 1736663625.176989
word: savoy	start: 1736663624.459358	end: 1736663625.181242
word: imids	start: 1736663624.784238	end: 1736663625.185033
word: skail	start: 1736663624.724565	end: 1736663625.443031
word: tazze	start: 1736663625.185106	end: 1736663625.594375
word: beady	start: 1736663625.177104	end: 1736663625.869636
word: tajes	start: 1736663625.181326	end: 1736663625.885142
word: hider	start: 1736663625.443122	end: 1736663626.146096
word: dados	start: 1736663625.885233	end: 1736663626.272924
word: piked	start: 1736663625.594493	end: 1736663626.325913
word: choon	start: 1736663626.14622	end: 1736663626.548574
word: shalt	start: 1736663625.87047	end: 1736663626.593729
word: nimbi	start: 1736663626.273016	end: 1736663626.67686
word: pilao	start: 1736663626.326014	end: 1736663627.05579
word: widdy	start: 1736663626.676953	end: 1736663627.070603
word: giber	start: 1736663626.548665	end: 1736663627.251805
word: scapi	start: 1736663626.593843	end: 1736663627.320471
word: gemma	start: 1736663627.070692	end: 1736663627.47447
word: sceat	start: 1736663627.055882	end: 1736663627.798619
word: kapok	start: 1736663627.47463	end: 1736663627.85925
word: favel	start: 1736663627.251903	end: 1736663627.955841
word: haick	start: 1736663627.320563	end: 1736663628.032065
word: stubs	start: 1736663627.95594	end: 1736663628.349848
word: tepal	start: 1736663627.798711	end: 1736663628.530926
word: clank	start: 1736663627.859347	end: 1736663628.56444
word: eerie	start: 1736663628.349938	end: 1736663628.580391
word: wring	start: 1736663628.032157	end: 1736663628.721063
word: potoo	start: 1736663628.58047	end: 1736663628.8258
word: salad	start: 1736663628.531019	end: 1736663628.945967
word: mumms	start: 1736663628.721156	end: 1736663628.948848
word: kayak	start: 1736663628.825899	end: 1736663629.046462
word: keros	start: 1736663628.56453	end: 1736663629.25543
word: retie	start: 1736663628.946102	end: 1736663629.35589
word: dills	start: 1736663629.046554	end: 1736663629.445984
word: bloom	start: 1736663629.255523	end: 1736663629.658374
word: dhaks	start: 1736663628.948921	end: 1736663629.663381
word: spans	start: 1736663629.355983	end: 1736663629.760311
word: satis	start: 1736663629.446099	end: 1736663629.844023
word: raxes	start: 1736663629.658466	end: 1736663630.368486
word: sigla	start: 1736663629.663454	end: 1736663630.403754
word: cribs	start: 1736663629.760403	end: 1736663630.485775
word: trape	start: 1736663629.844137	end: 1736663630.544396
word: arras	start: 1736663630.403846	end: 1736663630.625045
word: yampy	start: 1736663630.36858	end: 1736663630.739993
word: delis	start: 1736663630.485867	end: 1736663631.215934
word: miaow	start: 1736663630.544486	end: 1736663631.251634
word: mifty	start: 1736663630.625149	end: 1736663631.322106
word: spout	start: 1736663630.740085	end: 1736663631.456032
word: rotte	start: 1736663631.251724	end: 1736663631.655283
word: fixes	start: 1736663631.216029	end: 1736663631.938961
word: aspro	start: 1736663631.322211	end: 1736663632.038516
word: aedes	start: 1736663631.655375	end: 1736663632.060427
word: guans	start: 1736663631.456121	end: 1736663632.159024
word: genie	start: 1736663632.038611	end: 1736663632.435737
word: eruct	start: 1736663631.939057	end: 1736663632.682218
word: amove	start: 1736663632.060516	end: 1736663632.78133
word: gerle	start: 1736663632.435827	end: 1736663632.828375
word: scopa	start: 1736663632.159118	end: 1736663632.869863
word: grege	start: 1736663632.781424	end: 1736663633.00502
word: soils	start: 1736663632.828492	end: 1736663633.216397
word: yesks	start: 1736663632.869951	end: 1736663633.264856
word: blart	start: 1736663632.682318	end: 1736663633.403407
word: accas	start: 1736663633.21649	end: 1736663633.436266
word: maggs	start: 1736663633.264946	end: 1736663633.675198
word: liths	start: 1736663633.005112	end: 1736663633.708542
word: nanna	start: 1736663633.708632	end: 1736663633.847134
word: thesp	start: 1736663633.403497	end: 1736663634.128562
word: eards	start: 1736663633.43636	end: 1736663634.153847
word: boite	start: 1736663633.675287	end: 1736663634.369793
word: shock	start: 1736663633.847224	end: 1736663634.578223
word: suids	start: 1736663634.369884	end: 1736663634.755098
word: opsin	start: 1736663634.128652	end: 1736663634.862045
word: ichor	start: 1736663634.153937	end: 1736663634.86572
word: troth	start: 1736663634.578337	end: 1736663634.970653
word: annal	start: 1736663634.865795	end: 1736663635.089152
word: sykes	start: 1736663634.862159	end: 1736663635.263261
word: skive	start: 1736663634.755197	end: 1736663635.471888
word: holon	start: 1736663635.263372	end: 1736663635.678426
word: pardy	start: 1736663634.970745	end: 1736663635.690834
word: rojis	start: 1736663635.089243	end: 1736663635.805923
word: yabba	start: 1736663635.678543	end: 1736663635.901304
word: yummo	start: 1736663635.690917	end: 1736663636.084488
word: unled	start: 1736663635.471978	end: 1736663636.171583
word: yarer	start: 1736663635.901395	end: 1736663636.293756
word: sweat	start: 1736663635.806014	end: 1736663636.513663
word: pukes	start: 1736663636.084579	end: 1736663636.799552
word: klaps	start: 1736663636.171671	end: 1736663636.884093
word: prize	start: 1736663636.293851	end: 1736663637.020986
word: scudo	start: 1736663636.513759	end: 1736663637.227847
word: bosks	start: 1736663636.884182	end: 1736663637.282921
word: jisms	start: 1736663637.021072	end: 1736663637.433837
word: doups	start: 1736663636.799643	end: 1736663637.512132
word: soces	start: 1736663637.283012	end: 1736663637.673638
word: feuds	start: 1736663637.227961	end: 1736663637.931883
word: ooped	start: 1736663637.673765	end: 1736663638.060458
word: pirls	start: 1736663637.433936	end: 1736663638.153167
word: bezil	start: 1736663637.512243	end: 1736663638.230178
word: hosts	start: 1736663637.931973	end: 1736663638.331569
word: specs	start: 1736663638.060574	end: 1736663638.453406
word: vexed	start: 1736663638.153259	end: 1736663638.550475
word: howff	start: 1736663638.33166	end: 1736663638.727071
word: sakis	start: 1736663638.453496	end: 1736663638.853736
word: munga	start: 1736663638.230267	end: 1736663638.949699
word: ginge	start: 1736663638.727161	end: 1736663639.105943
word: kurus	start: 1736663638.853829	end: 1736663639.248324
word: paves	start: 1736663638.550565	end: 1736663639.270918
word: myxos	start: 1736663638.94979	end: 1736663639.652046
word: rhody	start: 1736663639.106035	end: 1736663639.814147
word: doves	start: 1736663639.248415	end: 1736663639.956916
word: soger	start: 1736663639.271006	end: 1736663640.003355
word: nihil	start: 1736663639.957045	end: 1736663640.357573
word: leafs	start: 1736663639.65214	end: 1736663640.379046
word: ferns	start: 1736663639.814238	end: 1736663640.497784
word: spode	start: 1736663640.003446	end: 1736663640.731186
word: cooks	start: 1736663640.357667	end: 1736663640.750341
word: rheme	start: 1736663640.497883	end: 1736663640.906331
word: mvule	start: 1736663640.379155	end: 1736663641.077314
word: duded	start: 1736663640.906424	end: 1736663641.132253
word: vairy	start: 1736663640.731276	end: 1736663641.444785
word: tawny	start: 1736663640.750442	end: 1736663641.455307
word: thowl	start: 1736663641.077404	end: 1736663641.768149
word: gompa	start: 1736663641.132348	end: 1736663641.836279
word: frory	start: 1736663641.455398	end: 1736663641.850556
word: haars	start: 1736663641.7683	end: 1736663642.16465
word: mowra	start: 1736663641.444883	end: 1736663642.174729
word: mauls	start: 1736663641.836383	end: 1736663642.540264
word: exalt	start: 1736663641.850646	end: 1736663642.565568
word: boots	start: 1736663642.174854	end: 1736663642.581017
word: kinas	start: 1736663642.164743	end: 1736663642.869333
word: hippo	start: 1736663642.540403	end: 1736663642.9485
word: frena	start: 1736663642.565658	end: 1736663643.266793
word: incog	start: 1736663642.58112	end: 1736663643.314767
word: clits	start: 1736663642.869425	end: 1736663643.56757
word: gulfy	start: 1736663642.948591	end: 1736663643.643576
word: beted	start: 1736663643.314859	end: 1736663643.718949
word: pouts	start: 1736663643.266885	end: 1736663643.968281
