word: pared	start: 1736666369.940981	end: 1736666370.512906
word: acnes	start: 1736666394.169886	end: 1736666394.700872
word: pareo	start: 1736666394.700894	end: 1736666395.243887
word: grans	start: 1736666395.243907	end: 1736666395.772888
word: creds	start: 1736666395.772908	end: 1736666396.303256
word: crims	start: 1736666396.303277	end: 1736666396.844235
word: mauls	start: 1736666396.844258	end: 1736666397.384665
word: swith	start: 1736666397.384690	end: 1736666397.936703
word: dryas	start: 1736666397.936725	end: 1736666398.469226
word: gally	start: 1736666398.469255	end: 1736666398.776570
word: hurly	start: 1736666398.776591	end: 1736666399.323752
word: almes	start: 1736666399.323778	end: 1736666399.861655
word: skald	start: 1736666399.861688	end: 1736666400.406769
word: rajas	start: 1736666400.406792	end: 1736666400.714498
word: delph	start: 1736666400.714524	end: 1736666401.279818
word: pries	start: 1736666401.279839	end: 1736666401.813416
word: tenny	start: 1736666401.813437	end: 1736666402.124995
word: wynns	start: 1736666402.125028	end: 1736666402.436720
word: hulks	start: 1736666402.436743	end: 1736666402.983529
word: mixte	start: 1736666402.983551	end: 1736666403.532060
word: bivvy	start: 1736666403.532080	end: 1736666403.840459
word: lamed	start: 1736666403.840480	end: 1736666404.396339
word: sabir	start: 1736666404.396373	end: 1736666404.940951
word: ovule	start: 1736666404.940974	end: 1736666405.487470
word: jonty	start: 1736666405.487494	end: 1736666406.040601
word: lobar	start: 1736666406.040622	end: 1736666406.581854
word: gamay	start: 1736666406.581877	end: 1736666406.899884
word: segar	start: 1736666406.899907	end: 1736666407.446593
word: piani	start: 1736666407.446616	end: 1736666407.746730
word: thale	start: 1736666407.746752	end: 1736666408.293256
word: invar	start: 1736666408.293277	end: 1736666408.845231
word: patte	start: 1736666408.845254	end: 1736666409.154547
word: cornu	start: 1736666409.154568	end: 1736666409.701665
word: arish	start: 1736666409.701690	end: 1736666410.249554
word: moten	start: 1736666410.249576	end: 1736666410.799694
word: spazz	start: 1736666410.799715	end: 1736666411.108217
word: demur	start: 1736666411.108239	end: 1736666411.675480
word: caber	start: 1736666411.675502	end: 1736666412.229849
word: rearm	start: 1736666412.229870	end: 1736666412.521548
word: tutus	start: 1736666412.521569	end: 1736666412.684523
word: erics	start: 1736666412.684544	end: 1736666413.231932
word: skims	start: 1736666413.231955	end: 1736666413.524804
word: stane	start: 1736666413.524825	end: 1736666414.066719
word: ricer	start: 1736666414.066748	end: 1736666414.363415
word: trigo	start: 1736666414.363440	end: 1736666414.909591
word: palet	start: 1736666414.909613	end: 1736666415.449583
word: saiga	start: 1736666415.449608	end: 1736666415.749399
word: roose	start: 1736666415.749422	end: 1736666416.060729
word: bungs	start: 1736666416.060754	end: 1736666416.601478
word: humpy	start: 1736666416.601501	end: 1736666417.145510
word: carse	start: 1736666417.145533	end: 1736666417.693418
word: swizz	start: 1736666417.693439	end: 1736666417.999849
word: meres	start: 1736666417.999870	end: 1736666418.294860
word: panga	start: 1736666418.294883	end: 1736666418.599162
word: thill	start: 1736666418.599183	end: 1736666418.901746
word: fuddy	start: 1736666418.901766	end: 1736666419.215549
word: mbira	start: 1736666419.215570	end: 1736666419.746904
word: kenaf	start: 1736666419.746925	end: 1736666420.289887
word: hurra	start: 1736666420.289908	end: 1736666420.598861
word: kines	start: 1736666420.598884	end: 1736666421.138594
word: xrays	start: 1736666421.138616	end: 1736666421.674516
word: vised	start: 1736666421.674537	end: 1736666422.228708
word: linga	start: 1736666422.228741	end: 1736666422.771600
word: gimpy	start: 1736666422.771624	end: 1736666423.317286
word: meers	start: 1736666423.317311	end: 1736666423.610865
word: beany	start: 1736666423.610887	end: 1736666424.166437
word: sakti	start: 1736666424.166457	end: 1736666424.709872
word: gists	start: 1736666424.709895	end: 1736666425.009379
word: winns	start: 1736666425.009401	end: 1736666425.310314
word: munis	start: 1736666425.310334	end: 1736666425.853511
word: zoner	start: 1736666425.853534	end: 1736666426.393111
word: harks	start: 1736666426.393133	end: 1736666426.940430
word: rodes	start: 1736666426.940454	end: 1736666427.470348
word: wavey	start: 1736666427.470380	end: 1736666428.022922
word: ariki	start: 1736666428.022944	end: 1736666428.324157
word: colly	start: 1736666428.324178	end: 1736666428.634964
word: mousy	start: 1736666428.634986	end: 1736666429.168505
word: ceder	start: 1736666429.168528	end: 1736666429.470471
word: warre	start: 1736666429.470492	end: 1736666429.772886
word: diazo	start: 1736666429.772907	end: 1736666430.322531
word: khadi	start: 1736666430.322553	end: 1736666430.858224
word: renga	start: 1736666430.858247	end: 1736666431.409712
word: kente	start: 1736666431.409733	end: 1736666431.708359
word: floes	start: 1736666431.708380	end: 1736666432.235761
word: hexyl	start: 1736666432.235784	end: 1736666432.796846
word: clods	start: 1736666432.796914	end: 1736666433.332106
word: skive	start: 1736666433.332128	end: 1736666433.872445
word: bucko	start: 1736666433.872466	end: 1736666434.420371
word: sutor	start: 1736666434.420394	end: 1736666434.949314
word: musks	start: 1736666434.949335	end: 1736666435.249300
word: trode	start: 1736666435.249321	end: 1736666435.792141
word: gobos	start: 1736666435.792164	end: 1736666436.085594
word: culty	start: 1736666436.085619	end: 1736666436.627895
word: tangs	start: 1736666436.627916	end: 1736666437.169129
word: flyte	start: 1736666437.169150	end: 1736666437.717314
word: leavy	start: 1736666437.717337	end: 1736666438.261314
word: golpe	start: 1736666438.261340	end: 1736666438.792858
word: emend	start: 1736666438.792885	end: 1736666439.092820
word: grece	start: 1736666439.092841	end: 1736666439.391871
word: prese	start: 1736666439.391893	end: 1736666439.688049
word: glady	start: 1736666439.688073	end: 1736666440.228445
word: aldea	start: 1736666440.228467	end: 1736666440.533018
word: hilar	start: 1736666440.533040	end: 1736666441.066587
word: korat	start: 1736666441.066613	end: 1736666441.596794
word: nonny	start: 1736666441.596816	end: 1736666441.775846
word: latus	start: 1736666441.775869	end: 1736666442.314900
word: roids	start: 1736666442.314922	end: 1736666442.843217
word: roble	start: 1736666442.843240	end: 1736666443.383674
word: silts	start: 1736666443.383696	end: 1736666443.674257
word: paten	start: 1736666443.674278	end: 1736666444.214083
word: apted	start: 1736666444.214105	end: 1736666444.756869
word: loots	start: 1736666444.756888	end: 1736666445.052651
word: sulph	start: 1736666445.052672	end: 1736666445.592223
word: milia	start: 1736666445.592245	end: 1736666445.887590
word: slank	start: 1736666445.887611	end: 1736666446.433830
word: teers	start: 1736666446.433850	end: 1736666446.727788
word: geste	start: 1736666446.727810	end: 1736666447.023605
word: wormy	start: 1736666447.023627	end: 1736666447.566094
word: janny	start: 1736666447.566114	end: 1736666447.877564
word: nairu	start: 1736666447.877587	end: 1736666448.420814
word: whens	start: 1736666448.420836	end: 1736666448.955980
word: dills	start: 1736666448.956005	end: 1736666449.263616
word: alang	start: 1736666449.263650	end: 1736666449.560160
word: guana	start: 1736666449.560181	end: 1736666449.860394
word: furze	start: 1736666449.860415	end: 1736666450.401304
word: ewers	start: 1736666450.401328	end: 1736666450.701000
word: talpa	start: 1736666450.701022	end: 1736666451.001666
word: dicer	start: 1736666451.001690	end: 1736666451.537463
word: mayst	start: 1736666451.537487	end: 1736666452.084177
word: baize	start: 1736666452.084201	end: 1736666452.637218
word: happi	start: 1736666452.637239	end: 1736666452.942834
word: piler	start: 1736666452.942857	end: 1736666453.484256
word: renne	start: 1736666453.484279	end: 1736666453.653083
word: corms	start: 1736666453.653105	end: 1736666454.183751
word: capiz	start: 1736666454.183777	end: 1736666454.734073
word: tilth	start: 1736666454.734097	end: 1736666455.035785
word: tsars	start: 1736666455.035806	end: 1736666455.327813
word: minge	start: 1736666455.327835	end: 1736666455.869214
word: almas	start: 1736666455.869235	end: 1736666456.158002
word: vakil	start: 1736666456.158025	end: 1736666456.715211
word: armer	start: 1736666456.715235	end: 1736666457.013884
word: dawah	start: 1736666457.013906	end: 1736666457.318061
word: steil	start: 1736666457.318087	end: 1736666457.859826
word: volar	start: 1736666457.859847	end: 1736666458.392479
word: doxie	start: 1736666458.392500	end: 1736666458.933058
word: sechs	start: 1736666458.933083	end: 1736666459.235416
word: budos	start: 1736666459.235438	end: 1736666459.768210
word: chimo	start: 1736666459.768233	end: 1736666460.304881
word: musos	start: 1736666460.304903	end: 1736666460.612849
word: peaty	start: 1736666460.612879	end: 1736666461.153661
word: prent	start: 1736666461.153682	end: 1736666461.688249
word: piton	start: 1736666461.688271	end: 1736666462.233568
word: sofar	start: 1736666462.233589	end: 1736666462.766537
word: wides	start: 1736666462.766556	end: 1736666463.306526
word: pooka	start: 1736666463.306548	end: 1736666463.609787
word: blare	start: 1736666463.609808	end: 1736666464.139378
word: slaty	start: 1736666464.139399	end: 1736666464.671553
word: thees	start: 1736666464.671574	end: 1736666464.976898
word: stoat	start: 1736666464.976922	end: 1736666465.269923
word: yurts	start: 1736666465.269944	end: 1736666465.801936
word: jibes	start: 1736666465.801968	end: 1736666466.347974
word: miked	start: 1736666466.347998	end: 1736666466.890533
word: rathe	start: 1736666466.890555	end: 1736666467.440051
word: scads	start: 1736666467.440072	end: 1736666467.740008
word: urate	start: 1736666467.740033	end: 1736666468.274846
word: ejido	start: 1736666468.274867	end: 1736666468.822076
word: weeke	start: 1736666468.822098	end: 1736666469.002774
word: sames	start: 1736666469.002797	end: 1736666469.308680
word: deres	start: 1736666469.308703	end: 1736666469.611245
word: warks	start: 1736666469.611268	end: 1736666470.163031
word: bozos	start: 1736666470.163066	end: 1736666470.464432
word: naped	start: 1736666470.464455	end: 1736666471.029388
word: shola	start: 1736666471.029408	end: 1736666471.564757
word: malar	start: 1736666471.564778	end: 1736666471.868053
word: goads	start: 1736666471.868076	end: 1736666472.408354
word: lippy	start: 1736666472.408376	end: 1736666472.714908
word: cooch	start: 1736666472.714929	end: 1736666472.875102
word: pervy	start: 1736666472.875124	end: 1736666473.423749
word: biner	start: 1736666473.423771	end: 1736666473.973276
word: peris	start: 1736666473.973301	end: 1736666474.507714
word: wonga	start: 1736666474.507731	end: 1736666475.056573
word: kraal	start: 1736666475.056595	end: 1736666475.353727
word: palla	start: 1736666475.353747	end: 1736666475.520918
word: iller	start: 1736666475.520940	end: 1736666475.817074
word: conne	start: 1736666475.817095	end: 1736666476.118666
word: vison	start: 1736666476.118687	end: 1736666476.662876
word: pends	start: 1736666476.662897	end: 1736666477.199768
word: talky	start: 1736666477.199791	end: 1736666477.752645
word: vitas	start: 1736666477.752666	end: 1736666478.299187
word: sored	start: 1736666478.299211	end: 1736666478.831622
word: hokes	start: 1736666478.831647	end: 1736666479.365870
word: idles	start: 1736666479.365892	end: 1736666479.902428
word: marcs	start: 1736666479.902450	end: 1736666480.437451
word: munge	start: 1736666480.437473	end: 1736666480.986529
word: charr	start: 1736666480.986554	end: 1736666481.289903
word: hoser	start: 1736666481.289927	end: 1736666481.818458
word: peons	start: 1736666481.818483	end: 1736666482.350506
word: gobbi	start: 1736666482.350529	end: 1736666482.662164
word: varas	start: 1736666482.662187	end: 1736666482.958951
word: speel	start: 1736666482.958974	end: 1736666483.259070
word: uvula	start: 1736666483.259094	end: 1736666483.550514
word: linds	start: 1736666483.550537	end: 1736666484.092653
word: gerbe	start: 1736666484.092676	end: 1736666484.389142
word: caver	start: 1736666484.389163	end: 1736666484.935015
word: tache	start: 1736666484.935041	end: 1736666485.487144
word: pilus	start: 1736666485.487168	end: 1736666486.020706
word: squab	start: 1736666486.020728	end: 1736666486.555051
word: odium	start: 1736666486.555073	end: 1736666487.090188
word: parol	start: 1736666487.090211	end: 1736666487.624753
word: yeesh	start: 1736666487.624775	end: 1736666487.925354
word: cocci	start: 1736666487.925376	end: 1736666488.091833
word: limps	start: 1736666488.091855	end: 1736666488.637074
word: tynes	start: 1736666488.637096	end: 1736666489.171091
word: stude	start: 1736666489.171112	end: 1736666489.701626
word: astir	start: 1736666489.701648	end: 1736666490.232753
word: ebbed	start: 1736666490.232779	end: 1736666490.390821
word: bulks	start: 1736666490.390842	end: 1736666490.927122
word: wombs	start: 1736666490.927144	end: 1736666491.461448
word: somas	start: 1736666491.461467	end: 1736666491.754589
word: aroha	start: 1736666491.754610	end: 1736666492.040150
word: boons	start: 1736666492.040172	end: 1736666492.332853
word: wecht	start: 1736666492.332911	end: 1736666492.877046
word: bents	start: 1736666492.877066	end: 1736666493.422867
word: hooey	start: 1736666493.422888	end: 1736666493.721225
word: bumbo	start: 1736666493.721248	end: 1736666494.007840
word: nanas	start: 1736666494.007861	end: 1736666494.168621
word: pucka	start: 1736666494.168643	end: 1736666494.717157
word: dagga	start: 1736666494.717180	end: 1736666494.884497
word: slosh	start: 1736666494.884520	end: 1736666495.169599
word: bekah	start: 1736666495.169620	end: 1736666495.711750
word: lauch	start: 1736666495.711774	end: 1736666496.261779
