word	expected_entropy	frequency
picul	4.14131	0
gairs	5.29065	0
inert	5.33357	935898
motes	5.52343	120668
boots	4.30509	18968708
naevi	4.51211	0
deads	4.63489	28715
rangy	4.13867	24374
eying	3.99321	31044
cleep	4.04143	0
freak	4.44909	3908219
motey	4.78331	0
rimed	4.93932	0
azygy	2.25027	0
monks	4.39237	2103722
tazze	4.01619	0
brews	4.79297	369926
armor	4.22398	6001844
sujee	3.90646	0
centu	4.68251	31561
blurt	4.50554	86781
remit	5.15113	1111713
blive	4.31916	21681
blind	4.25704	16485480
dross	4.53804	154345
rigor	4.02171	513599
tanna	3.64934	63370
oupas	4.69903	0
scrow	4.53182	0
bimah	4.18723	0
avgas	3.59375	40092
jimmy	2.37318	13030009
flips	4.35135	598531
jemmy	2.55678	35798
fease	4.50467	0
sneak	4.90973	2280877
loden	5.11011	74049
jurel	4.3936	0
dries	5.61938	894704
sprog	4.56802	82267
lodes	5.4925	17287
lewis	5.07379	22640158
maiko	4.21832	66347
sonde	5.35634	78672
hoise	5.46893	37918
jures	4.68713	0
twier	5.26675	0
dawen	4.69623	0
munge	4.18583	50488
spite	5.43194	4493143
kyars	4.46772	0
lathy	4.46548	0
ether	4.53702	1877315
takas	4.35935	0
dooks	3.8353	44077
short	5.42317	106755242
hooey	4.04993	51491
dewax	3.79921	0
wamus	4.35027	0
gamma	2.66282	35426622
kondo	3.36561	335378
ahent	5.28522	0
frore	4.37213	0
cloff	3.34985	0
sweel	4.48151	0
bulky	3.09902	1181562
sweir	5.19456	0
ralph	4.59444	12190683
sixer	4.93478	58111
towed	4.981	644374
amend	4.77234	7806844
incog	3.94971	0
brunt	4.47224	489270
boson	3.81944	559775
frons	4.90631	0
gobbi	3.1787	50563
retie	4.99454	0
glibs	4.44127	0
himbo	3.96853	0
nizam	3.6381	66531
zetas	4.91087	24414
steem	4.64011	28290
uredo	4.85034	0
germs	4.85943	888353
maybe	4.17336	51895609
silex	4.83081	289557
beted	4.16585	0
circs	4.41682	43924
cagey	4.45275	66504
jetes	4.25422	0
gruff	2.99679	237505
trade	5.71516	110086585
fetor	4.9095	0
maven	4.47717	1754819
annex	3.74227	8465905
ceils	5.40671	0
meves	3.98953	0
betas	5.28767	306327
avens	4.97841	43203
south	5.02328	238581133
reels	4.95722	2371017
finis	3.87095	183173
rusks	3.68866	25492
fusee	4.05812	41659
blaud	4.12614	0
flash	4.58059	68391647
laree	5.05459	27813
herse	4.83166	0
swore	5.32858	663914
rumen	4.6761	208759
yurts	4.71669	49475
murre	4.1896	43380
pzazz	1.95444	0
flack	3.76965	408860
knits	4.7633	687393
accoy	3.31593	0
parks	4.70932	25974927
fient	4.85457	0
atoks	4.97174	0
peons	5.19868	50556
ducky	3.05105	471241
solum	4.63834	86424
woods	3.90824	14647735
thesp	4.97716	0
pilao	4.57744	0
palms	4.64393	3127466
woopy	2.96899	0
tains	5.61977	158156
swill	4.0064	92032
fowth	4.03133	0
atimy	4.38308	0
palay	3.43128	23707
rotes	5.91469	30015
jotun	4.04687	30849
hales	5.56857	367827
tachs	5.06531	17611
moved	4.32289	35713495
stong	4.8626	88745
goods	4.00915	52507183
moste	5.42878	22739
ditto	4.16686	1386002
vamps	4.06964	99641
abmho	3.92939	0
study	4.19067	152978354
strow	4.88551	0
yomps	4.09635	0
hints	5.13719	8393784
chase	5.30921	10971945
unary	4.31593	296481
canes	5.50517	830262
saber	5.41825	1053669
lound	4.5052	0
afald	3.6575	0
torii	4.64238	114841
stony	4.80486	1907651
ofter	4.88256	17374
rajes	5.07881	0
touns	5.2564	0
cippi	2.5766	0
eruct	4.93635	0
yodel	4.72003	74408
robot	4.10077	12656312
feued	3.70673	0
wryer	3.78175	0
clack	3.45882	246726
matza	3.17643	32856
gimel	4.6849	16276
farle	5.15453	0
tubby	2.94409	277187
metre	4.65701	2350745
lolog	3.0422	0
paysd	4.20714	0
ivies	4.24963	33473
gyred	4.40312	0
polys	4.42869	98377
erics	5.33689	45651
tasse	5.17967	133951
metro	5.17863	18738665
gyrus	4.16759	240316
yabba	2.30918	59426
awoke	4.47259	688520
jells	3.87375	0
octet	4.38398	2280607
oulks	4.39404	0
yikes	4.59032	672164
plong	4.14375	0
dowel	4.73516	285802
lamia	3.94168	80971
threw	5.02993	4410853
lemed	4.11526	0
rouse	5.40147	812361
snaws	4.09683	0
ocher	4.82479	30934
fruit	4.57121	22767191
yumps	3.63251	0
tames	5.65724	113169
phony	4.01257	765758
demic	4.33659	138873
lassy	3.9896	0
becap	4.18018	0
purge	4.45383	1366135
snaky	4.16677	18580
north	5.11029	217809513
amyls	4.40695	0
xylyl	1.67061	0
tuina	4.88759	30910
dagga	2.78152	51615
ampul	3.95886	0
puled	4.4994	0
craws	4.93905	0
soger	5.44983	0
coses	4.78302	34704
joust	4.36814	160309
rooms	4.35924	65453403
tythe	3.98247	0
jouks	3.71624	0
peaks	4.81837	4011396
nooks	3.92356	213440
hilum	4.19173	19592
lilos	4.4629	0
yokes	4.64903	136612
oinks	4.62058	0
chert	5.20055	129249
mhorr	4.12407	0
keeve	2.86157	0
mixed	4.07793	25395056
bolds	4.61614	17710
posit	5.10121	292597
staws	4.31901	0
kebab	3.35631	248067
jiver	4.04804	0
scoog	3.80766	0
yarer	4.41655	0
reave	4.37181	0
keens	4.27236	20989
merch	4.64495	553953
mixes	4.54071	3552046
bests	4.4036	224868
drops	4.88423	8187657
dropt	4.79972	16010
jambs	3.69581	55394
scoot	4.42583	269666
rearm	4.42805	45604
scogs	3.96929	0
aired	5.50052	2159611
pizes	4.49905	0
mercs	5.06622	66806
bajan	2.93096	42864
neaps	5.17786	0
sepia	5.16467	741438
loams	5.18376	57939
pinup	3.39291	323824
later	5.69169	84857974
waves	4.75653	11006010
sepad	5.05474	0
macro	4.7053	9885853
plage	4.77139	381780
cwtch	3.27974	0
slows	4.15932	1163999
dater	5.52561	89544
zaxes	4.13318	0
naric	4.85017	28120
limed	4.85189	41243
gloam	4.39785	0
yourt	4.68316	0
pyxed	3.39017	0
vitta	3.83075	13302
cohog	3.51413	0
glout	4.56862	0
brust	4.69129	103885
clogs	4.71805	910686
tummy	3.15373	1685130
habus	4.44739	0
smock	4.11577	220361
pugil	3.99329	0
habit	4.69167	4880657
lowne	4.87324	0
moled	4.92326	0
tyran	4.79359	19943
moile	5.22962	0
vairy	4.26841	0
fries	5.31729	2119656
syned	4.72458	0
retry	4.21576	916420
hyleg	4.19564	0
acini	3.78886	24397
yamun	3.87213	0
terra	4.96518	3747696
admen	4.72465	0
estro	5.33762	37611
rindy	4.21501	0
mesal	5.05858	0
admit	4.57516	8780656
trays	5.25959	2586701
prawn	4.3603	510828
muxed	3.73251	0
leugh	4.3816	0
finny	2.9997	74417
skald	4.58728	44871
syens	4.23907	0
quote	4.43896	139242226
tarns	5.72812	0
easer	4.97913	20995
soums	4.05499	0
tarry	4.33393	243850
pirls	5.07746	17041
sewin	4.92351	0
hoser	5.49072	50554
chyle	4.43478	0
helve	3.83929	0
plebe	3.86689	30111
roque	4.44172	285897
allot	4.40847	396325
miasm	4.14214	0
blart	4.96136	0
onces	5.1	13086
pelfs	4.54087	0
aurae	4.64634	0
fabby	2.64521	0
tical	4.96332	229501
whare	5.15277	138331
eager	4.51632	4175668
ictus	4.72365	20839
aural	4.20885	744671
spald	4.74328	0
tacit	4.41408	594255
saker	5.34508	56297
dwaum	3.72116	0
luter	5.24702	26368
gawcy	3.54962	0
weems	4.08336	200613
muley	4.21118	18053
golds	4.71244	333197
dunce	4.49396	112570
gland	4.44943	2561362
wispy	3.70333	119494
signa	4.7396	233687
kakas	3.21085	0
goldy	3.94123	101899
ysame	4.68224	0
frate	5.36658	24184
viral	4.61057	5969493
hinau	4.46826	0
touks	4.78199	0
gests	4.51034	62994
usage	4.79474	25440406
rager	4.50801	55221
toise	5.8196	0
veins	4.8723	2282346
sials	4.83569	0
faine	4.97284	23695
ferer	3.54986	0
minae	5.06204	0
barks	4.56655	431387
elsin	5.04691	0
thugs	4.56397	1343168
minus	4.56037	7025364
laval	2.94287	857420
waulk	3.92176	0
apsos	4.15133	17502
feint	4.8472	86983
minar	4.86007	102246
almah	3.81856	0
testy	4.29466	167487
curdy	3.90751	0
kuias	4.63512	0
yowza	3.15835	33661
waxes	4.56466	572169
doter	5.43617	0
daynt	4.46081	0
razed	4.58568	195746
atman	3.97919	173626
styli	4.57933	517320
cauri	4.73538	0
hepar	4.99837	15186
quayd	3.23814	0
zoons	3.68308	0
coyly	3.50435	52174
haded	4.35421	0
oleic	4.83026	179394
nouns	4.19665	932444
boule	4.7315	116726
wheys	4.3751	0
usnea	4.94673	30010
tuffe	3.8133	0
whear	4.91721	0
hadal	3.9842	0
purty	4.1299	76953
pucka	3.52302	51563
luffa	3.2154	20564
copay	4.0996	251088
roils	5.53297	0
foots	4.27174	90698
noirs	5.45947	111362
lovie	4.85708	83464
state	5.17488	453104133
topoi	3.96248	20996
coder	5.19861	1152037
codes	5.31438	34503537
flunk	3.4812	79790
foins	4.82994	0
trout	4.49753	5369048
resit	5.59957	89180
gyved	3.58037	0
picky	3.28141	711200
drome	5.0164	145557
feyer	3.71108	0
jesus	3.59611	34929061
zigan	3.65769	0
trios	5.68248	389195
jisms	3.27213	0
femme	2.89323	2521124
lovey	4.34907	122861
drugs	4.46733	38827156
mirth	4.833	381439
drusy	4.23737	0
attic	4.16969	3347389
reach	5.13782	35687918
beset	4.56529	373969
screw	4.95389	8177263
gypos	3.89993	0
flirt	4.81193	1817719
oread	5.21375	21344
umiaq	3.56267	0
slunk	4.25438	40167
spree	4.74512	1218040
zoppa	2.91532	0
mecca	3.82694	1298392
essay	3.87807	11750312
henna	4.19657	646514
ogles	5.08856	0
nylon	3.36197	10410171
podex	4.11411	0
lenti	5.10455	17547
cowed	4.58165	89560
hawms	4.39637	0
slive	5.04583	23223
rosed	5.46814	0
pekin	4.2507	346788
mynah	3.90351	25824
burgs	4.26777	0
lants	5.42315	0
pinny	3.21286	0
etens	4.76292	0
slink	4.55347	196197
spink	4.19702	203615
cower	4.92054	95006
paeon	4.91013	0
sassy	3.29112	1657970
noyes	5.06006	397014
nauch	4.37579	0
henny	3.62806	142676
semis	4.51168	357039
kokas	4.02627	0
vacua	3.15075	59649
lumbi	3.68168	0
lusty	4.39354	702157
chirk	4.29021	37688
moose	4.52752	3581329
dives	4.79742	1066624
zezes	3.12895	0
antic	4.72693	147936
saggy	3.58092	554140
liane	5.48848	155704
vital	4.54326	14166642
liang	4.5947	854892
artel	5.69008	29896
bogie	4.65838	180493
silos	4.56526	483560
gelid	4.68904	0
fomes	4.83803	0
bodle	4.81101	14619
antes	5.71174	472677
kythe	4.10715	62427
antas	4.58243	14611
ceiba	4.60398	139880
kilos	4.68921	355739
yeves	3.77471	0
cires	5.61464	38841
jatos	4.71519	0
taxed	4.7317	1537786
foggy	2.77028	704386
arede	4.86316	0
fetus	4.80411	1744267
foams	4.67328	351933
rebid	4.68527	37691
fetes	4.54208	110094
poker	4.71322	129054826
event	3.84802	125515260
astun	4.75939	0
yeard	4.85053	0
banak	3.27408	0
woxen	4.0938	0
xerus	4.56506	0
prats	5.39787	54833
knops	4.24503	13345
tiled	5.35947	861822
soote	5.11813	0
banes	5.24882	93807
iambi	3.27658	0
leone	4.71366	6393163
watch	4.35097	92006970
setae	5.24764	111998
eagre	4.58223	0
unpeg	4.01361	0
chyme	4.06642	0
ducat	4.41946	39914
atoms	5.12287	4375988
sanga	4.00799	55269
feeds	4.12221	31593736
flair	4.75839	1924190
satin	5.42902	6620674
draft	4.71179	35033621
deled	3.61121	0
daled	4.43252	0
equal	3.97741	34832354
jugal	3.55607	20650
deros	5.41138	0
tsars	4.9573	48591
undid	3.48844	126166
colog	3.63706	0
gawds	4.31988	0
swift	4.41829	5850031
kolos	3.95396	15748
navel	4.72796	1503077
hains	5.23902	31365
nashi	4.71149	30001
laity	4.86432	368163
pechs	4.64617	0
vasty	4.26531	0
kabob	3.10668	72387
stoln	5.2705	0
gooby	2.9665	16325
moped	4.59737	501534
rapes	5.5234	712505
simul	4.65241	158003
ganev	4.41083	0
aroma	4.15872	2018777
loupe	4.82881	168244
porae	5.36708	0
hiker	4.82759	676389
torso	4.82172	1769562
lieus	5.3385	0
omasa	4.0462	0
bhoot	3.83008	0
brake	4.75203	9321885
verbs	4.5366	1777489
mopey	4.27539	18894
mezzo	3.01575	483806
sural	5.15842	32482
nervy	3.99916	35793
toles	5.90496	41244
polos	4.18257	732192
lavra	3.8272	24436
nills	4.35984	0
sulks	3.6899	24093
flexi	3.72017	756518
umbra	3.96046	321800
fells	4.17595	252935
ossia	4.05548	20395
flexo	3.79354	176393
bacca	2.73985	18209
ycond	3.97862	0
taser	5.9455	313105
pisos	4.15853	222360
hayer	4.97501	26443
plots	5.1169	5466589
sauch	4.77227	0
orach	4.94106	17167
unwit	4.25545	0
rukhs	4.28332	0
pagod	4.22359	0
kopje	3.70894	22229
jacky	2.90133	395853
styed	4.86721	0
pimas	4.68827	0
kraut	4.70253	254150
hemal	4.75024	0
escot	4.93577	0
forza	3.83857	444920
volti	4.44533	0
comic	3.69085	16695850
salto	5.46446	204639
swami	4.36263	900023
styes	4.46608	31241
leach	5.00552	1516929
teaks	5.36005	0
fuels	4.761	4657731
purer	4.15732	145370
roost	4.80202	608008
pures	5.18051	26458
raked	4.88827	248939
wheft	4.22182	0
dixit	3.40937	322848
spelt	5.28043	431427
rooky	3.40266	0
opens	5.00674	14070477
fubsy	3.2767	0
duros	4.92467	35849
mowas	4.64753	0
rakus	4.70912	0
breve	3.84239	276955
urdee	4.39324	0
arval	3.8417	17215
drupe	4.57913	13260
tripe	5.36323	215448
genii	3.86266	72886
scuse	4.22826	53625
dules	5.05723	0
adore	5.40199	1176240
jocko	2.54616	70519
afear	4.20817	0
drone	5.28182	725818
yerks	4.52162	0
marae	4.64963	163277
cusso	3.85058	0
yelms	4.50997	0
flick	3.61278	2226500
tizes	5.04694	0
bapus	4.27199	0
marms	4.36871	0
blocs	4.61382	244531
logan	4.61043	5539308
scion	4.81095	2245350
cusks	3.38737	0
unred	4.81852	0
patin	4.83558	40474
dript	4.71904	0
bided	3.96037	20170
skios	4.04517	0
oozes	4.01079	130679
pater	5.42189	227685
petit	4.39021	2120813
twixt	3.22558	73594
knell	3.74036	193672
mairs	5.31057	24132
mains	5.04326	2652029
whoso	3.78472	106286
meint	5.03645	13873
pengo	4.3045	53144
tinas	5.4866	23544
ileal	4.42625	102919
myths	4.1717	4253827
holos	4.31299	36828
hooly	3.71709	0
unfed	4.07587	20266
bedew	3.52631	0
fulls	3.65174	23358
sloes	5.02648	0
mythy	3.0318	0
brume	4.41783	15864
glums	4.21087	0
euked	3.50925	0
cowry	4.09978	23397
konks	3.82029	0
gayly	3.34641	29264
zaris	4.73182	0
sepoy	4.54617	33499
tryke	4.64709	0
seaze	4.27472	0
chugs	4.26126	31923
queen	3.4687	32366847
goner	5.13387	80810
pussy	3.14774	59206591
raird	4.46227	35368
unify	3.48272	631185
cloam	4.54671	0
brogh	4.27812	0
bufty	3.2383	0
heeds	4.46942	31805
divvy	2.68794	33136
gadid	3.79201	0
koels	5.13422	0
click	3.29986	536746424
frisk	4.20044	152512
acute	5.0044	11128841
hudna	4.2218	17539
brief	4.62398	32599674
infos	4.42387	1980341
pryer	3.85319	17518
pyran	4.19792	22954
renne	3.88111	48474
ponga	4.24309	32533
cella	4.28181	152229
moops	3.90918	0
kerfs	4.50901	0
duply	3.50025	0
synod	4.34557	1095269
mayed	4.46374	0
silty	4.86309	293612
lowps	4.46962	0
ikons	4.63802	0
dumky	3.01639	0
bitte	4.39407	1056982
mooly	3.56687	0
huggy	2.69644	101649
bezzy	2.35308	0
cruse	5.14971	223824
celts	5.36908	434287
jetty	3.25028	765224
xrays	4.22483	46248
mason	4.75364	9461838
rupee	4.20406	2831536
janns	3.68095	0
kutas	4.67293	0
groof	3.51363	0
mamee	3.71828	0
souse	4.66429	0
sorra	4.78693	0
masks	3.72457	4548281
reest	5.0039	0
praus	4.96823	0
messy	3.7109	2833021
scand	4.81109	444490
ryper	3.71251	0
crise	5.45849	70718
parvo	4.31821	62369
allee	4.12398	204946
homie	4.93054	852384
elops	5.04454	0
epopt	4.09346	0
memes	3.74173	662337
rudie	4.96865	28068
wawes	4.47619	0
swoun	4.41747	0
wawas	3.29321	0
bumph	3.28893	0
askos	3.90488	0
dogma	4.12947	1016614
lards	5.27326	0
rasse	5.02586	0
mures	5.14002	73135
rudis	4.88396	30928
heigh	3.93582	81875
blady	3.89196	0
olpes	5.17926	0
tacos	5.34084	512088
tacks	4.78505	340393
eyots	5.05292	0
jowar	4.05399	0
vague	4.27825	2783775
tuner	5.30944	6238319
spark	4.58063	4842423
slank	4.7074	47932
fugly	3.24407	117114
corny	4.53828	378659
nasal	4.31155	2536094
haffs	3.78944	0
virga	4.14322	40140
verse	4.36975	7469512
bower	4.67692	783946
coign	4.45381	0
spart	5.32278	29561
ingan	3.55436	56187
absey	4.53937	0
lines	5.53462	76806341
decos	4.96445	0
vagus	4.18396	139242
puhas	4.53677	0
hunky	3.34403	279599
fondu	3.88906	41338
dines	5.3119	114059
kembo	3.78001	0
raggy	3.41512	27361
mensa	4.94012	345320
smart	5.33571	36636558
howre	4.9702	0
manse	5.24927	120966
mense	4.40295	34682
ulmin	4.19433	0
grypt	3.9272	0
mawns	4.511	0
jalop	3.80628	0
mensh	4.76219	0
howbe	4.32875	0
menge	3.80816	142639
barms	4.74204	0
mitis	4.3302	36570
bares	5.49806	216791
prexy	3.70725	14771
skeed	4.21288	0
culti	4.46655	27564
agger	4.34045	27373
currs	4.22642	0
eaten	4.76853	3412832
filer	4.90459	702264
manor	4.88537	7084688
manos	4.95282	334298
fails	5.0169	12015364
mengs	4.60195	19131
jefes	3.54532	0
curny	4.09008	0
phish	3.93263	734148
dowls	4.62446	0
tempo	4.65818	3372997
untin	3.86275	0
blest	5.05576	159216
mingy	3.55659	0
tamps	4.89852	29488
grape	4.94498	3638159
gauze	4.05054	556178
vrils	4.86206	0
algae	4.35074	2068644
weird	4.85261	11556427
hasps	4.05655	24335
sauls	4.52257	53407
orals	5.58318	141983
copse	5.00728	90567
coven	4.56215	295821
gnats	5.04898	527105
sware	5.44451	57104
swarf	4.45653	17705
cover	4.7866	94501729
fouth	4.29244	20702
yugas	4.16662	0
combe	4.45341	282561
nanua	3.07056	0
nazir	4.31872	88294
emmys	3.45895	127878
salet	5.90461	0
garis	5.21752	42928
trued	5.23354	15457
urman	4.44862	12983
resod	5.18118	0
hiois	4.53409	0
noils	5.32721	0
motis	5.21787	0
genre	4.36878	22344091
scuta	4.81941	0
boras	5.13096	65124
tufty	3.06385	14476
sinhs	4.24318	0
lifts	4.84755	4479565
sushi	3.80983	3488691
ombre	4.62022	243069
boche	4.53634	22819
proem	4.90579	17071
foley	4.4088	2314106
licks	4.40442	1166907
resow	4.87563	0
toper	5.40517	38676
yarto	4.89619	0
score	5.48271	69315004
smear	5.36119	1289528
rimus	4.74273	0
arsey	5.24215	0
scups	3.56583	0
drown	4.39709	1156106
vegan	4.19226	2642418
yacka	2.90231	0
vigas	4.37746	0
ogive	4.21473	0
blini	3.52997	19794
ogres	5.26576	104863
wreck	4.14333	2447935
lathe	5.39563	1073261
sughs	3.61635	0
ruing	4.26628	0
lathi	4.83642	23242
taths	4.62308	0
pekoe	3.77115	93324
horns	5.28273	2427037
whine	4.67563	832743
kasme	4.76649	0
tinny	3.83236	155192
whops	4.30948	0
savvy	3.32032	3140230
dorty	4.66081	0
hived	4.44691	0
plank	4.12088	1265284
clove	4.55023	698870
miffy	2.64135	90645
pharm	4.4876	1095064
hoiks	4.74472	0
sweal	5.03965	0
zarfs	4.11509	0
noses	4.84691	775113
duped	3.65326	319795
hijab	3.59301	290111
pudge	4.03849	109285
steed	4.80836	701658
stead	5.44117	724786
wrung	3.85873	121159
fetwa	4.32213	0
exams	4.35487	7364984
czars	4.53209	75932
steil	5.56497	48974
steam	5.25018	11141309
dumpy	3.12319	88067
rites	5.83942	1388265
kelep	3.70891	0
racer	4.62682	3625077
arene	5.00602	37383
niner	4.55541	138699
jehad	4.11953	30996
fanal	3.69412	0
croze	4.55402	14014
snobs	4.02171	164598
perse	4.63825	144844
lokes	5.17988	0
bingo	3.95873	9539002
iliac	3.94036	181298
poems	4.96104	12662561
hovel	4.67376	76694
wazoo	2.89928	92888
snips	4.06895	329153
cronk	4.40933	88397
pilea	5.06459	0
piled	4.87425	815240
gunny	2.85185	148136
gynny	2.10505	0
pilaf	4.15547	148512
hault	4.84381	0
rasta	4.66563	515109
etics	5.28724	0
pilis	4.1792	0
piler	5.12439	48459
derms	5.00029	0
pails	5.19353	250638
ruggy	2.94283	0
wangs	4.41597	0
meant	5.20914	17832930
pukka	2.90204	91215
corso	4.40677	993128
swits	4.29874	0
dopey	4.35432	169040
kanae	4.16242	0
stulm	4.62653	0
rotas	5.69685	41389
sanes	5.04948	15330
senas	4.89612	0
litho	4.81239	423435
delos	5.18699	243468
unarm	4.45315	0
hoars	5.50429	0
caneh	5.06019	0
whaur	4.52341	0
kanas	4.01557	16695
stile	5.74935	353280
gesse	3.70523	0
dairy	4.63893	8781961
nones	4.82441	25207
colas	5.22111	145079
diked	3.81822	21369
botas	5.10394	57276
abate	4.47125	470646
poove	3.74846	0
glaur	4.67838	0
torus	5.44627	509986
braai	3.93539	152198
polyp	3.23685	197981
biome	4.66189	174268
evict	4.41787	211591
three	4.96173	223417394
bauks	4.14615	0
aggro	3.93512	171343
barns	5.04855	1223270
jills	3.69744	40192
ferly	4.24887	0
fifth	3.55367	16255266
scene	4.58211	29372413
vroom	3.45762	209222
layin	4.46582	68357
barny	4.27407	29190
thine	5.28612	1332569
jeffs	3.15099	151846
opted	4.79494	1708067
ogham	3.95489	65125
ricey	4.68758	0
dudes	4.28728	1144089
billy	3.29683	13515249
biffo	3.01975	0
hejra	4.4257	0
fifty	3.17192	8133138
junco	3.51179	107991
eland	4.93918	155343
yowie	4.47736	38079
okehs	4.63735	0
gauch	4.19032	17474
desks	3.91254	3315227
dhols	4.94431	0
peage	4.15184	0
donny	3.47329	627077
forte	5.25184	1795408
bouse	4.87252	81909
swash	3.9929	265955
xylem	3.52279	153110
wally	3.3309	1459126
zooey	3.32355	102570
toyed	4.936	149746
kogal	4.23985	94140
fouer	4.7687	0
liras	5.48584	166076
cards	5.16102	121094522
diram	4.67557	0
lythe	4.60756	14340
dulce	4.57246	638505
month	4.68794	123027963
nooky	3.1548	0
coach	4.12357	24514961
rishi	4.02905	183120
lichi	3.55028	0
jolty	3.84736	0
zesty	4.06904	210124
rivet	5.07378	616847
genom	4.32146	147512
clefs	4.71827	111325
oboes	4.36961	88914
poses	4.66484	3280246
yaird	4.6733	17487
arpas	4.39683	0
dyked	3.11988	0
anata	3.59639	97604
flows	4.30994	10797166
sumos	3.94335	18889
cusum	3.29906	22557
skied	4.95336	134470
lomes	5.38209	0
bambi	3.24956	787833
neath	5.22634	571177
thymy	3.14788	0
sozin	4.39506	0
lated	5.35389	467007
redos	5.34999	0
merks	4.72348	12973
spume	4.54946	0
hazel	4.48287	2841268
beard	4.93638	3166516
showd	4.45024	0
neats	5.68356	0
miles	5.31447	100012522
kotch	4.21355	15817
panel	5.04999	53784382
tinks	4.82314	30345
malax	3.16956	0
dawns	4.63995	194371
latex	4.80084	10502825
abune	4.57882	0
bears	5.37675	22926868
wirra	4.02172	19577
inrun	3.8485	0
conic	3.95212	216832
panax	3.08351	129184
plasm	4.51056	55404
buffi	2.57685	15479
segni	4.84444	74679
vaunt	4.39563	17134
lusks	3.60921	0
quest	4.42474	14258533
gapos	4.67867	0
dancy	4.08575	104815
tyred	4.95717	0
naive	4.83278	1848489
lumen	4.58739	710305
squit	4.35655	0
agria	3.98146	0
yolks	4.24763	318800
tonga	4.8026	4813052
deely	3.8385	29517
wills	4.06656	4376548
agree	4.62984	47500911
yolky	3.10276	0
stern	5.54386	4643592
roars	4.95376	255578
rheas	5.57356	0
bombs	3.67585	3999701
snood	4.17198	80464
netts	4.7411	0
ureas	5.47564	0
other	5.1948	978481319
potsy	4.5573	0
aking	3.98605	105864
psych	3.64202	1422877
crumb	3.77727	673404
edged	3.06093	1568009
elude	4.01113	215496
geist	5.26631	415207
gnome	4.54425	12609820
synes	4.27832	16535
bandh	4.22998	43780
known	3.03214	86395556
cruel	5.05814	4180956
parti	4.95657	520451
grise	5.25401	64238
bents	5.07963	51470
easel	4.82775	791426
nymph	3.25897	697326
fibre	4.57721	5134463
elite	4.7803	12673836
gunks	3.90414	32641
alive	4.90845	16064787
scath	4.97443	0
jupon	3.31977	0
darre	4.836	0
apres	5.53602	282360
bandy	3.83592	238539
subas	3.90921	0
grist	5.06257	519954
drams	5.00769	136033
sewar	5.29155	0
atopy	4.37099	66364
harps	5.00241	302084
busty	3.9006	15705827
allow	3.67622	67052567
ahint	5.06474	0
bowse	4.68649	0
imine	4.05663	24076
ictal	4.72264	24270
nudes	4.95796	3964133
cubes	4.68903	1887321
itchy	3.95974	1181967
hutch	3.54633	1373107
taces	5.75282	0
namma	2.87069	0
gawky	3.21864	31136
pecks	4.2583	78669
deign	4.53724	94806
aures	5.62933	0
wives	4.62467	6031432
hefts	4.87188	0
cocoa	3.21586	3557169
hoast	5.36339	0
delly	3.62445	19642
